,Unnamed: 0,highway,side,between,time,start_loc,end_loc,end_lat,end_lon,start_lat,start_lon,avg_lat,avg_lon,geohash
11571,11571,Austin Terrace,North,Lyndhurst Avenue and Walmer Road,Anytime,Lyndhurst Avenue , Walmer Road,43.67824200000001,-79.4108925,43.678404,-79.412013,43.678323000000006,-79.41145275,dpz82zq
11572,11572,Howland Avenue,West,Dupont Street and Bridgman Avenue,Anytime,Dupont Street , Bridgman Avenue,43.67478600000001,-79.41260249999999,43.673660999999996,-79.411833,43.674223500000004,-79.41221775,dpz82yt
11573,11573,Lyndhurst Avenue,West and south,Austin Terrace and Wells Hill Avenue,"Anytime, except Thu., Apr. 1 to Nov. 30, inclusive",Austin Terrace , Wells Hill Avenue,43.68240899999999,-79.4152035,43.678404,-79.412013,43.6804065,-79.41360825000001,dpz82zu
11574,11574,Lyndhurst Avenue,East,Austin Terrace and Connable Drive,"Each Thu., Apr. 1 to Nov. 30, inclusive",Austin Terrace , Connable Drive,43.681805999999995,-79.4133135,43.678404,-79.412013,43.680105,-79.41266325000001,dpz82zt
11575,11575,Lyndhurst Avenue,North,A point 44.2 metres west of Connable Drive and Wells Hill Avenue,"Each Thu., Apr. 1 to Nov. 30, inclusive",A point 44.2 metres west of Connable Drive , Wells Hill Avenue,43.68240899999999,-79.4152035,43.681806,-79.4133135,43.6821075,-79.4142585,dpz88bh
11576,11576,Lyndhurst Court,West and north,Austin Terrace and the west end of Lyndhurst Court,"8:00 a.m. to 4:00 p.m., Mon. to Fri., except Thu., Apr. 1 to Nov. 30, inclusive",Austin Terrace , the west end of Lyndhurst Court,43.678424094534805,-79.41208134671439,43.67840400000001,-79.41213450000002,43.67841404726741,-79.41210792335721,dpz82zm
11577,11577,Lyndhurst Court,East and south,Austin Terrace and the west end of Lyndhurst Court,"8:00 a.m. to 4:00 p.m., each Thu., Apr. 1 to Nov. 30, inclusive",Austin Terrace , the west end of Lyndhurst Court,43.678424094534805,-79.41208134671439,43.67840400000001,-79.41213450000002,43.67841404726741,-79.41210792335721,dpz82zm
11578,11578,Melita Crescent,"West, south and east",Lambertlodge Avenue (west intersection) and Lambertlodge Avenue (east intersection),"Anytime, except Thu., Apr. 1 to Nov. 30, inclusive",Lambertlodge Avenue (west intersection) , Lambertlodge Avenue (east intersection),43.67300400000001,-79.426701,43.67300400000001,-79.426701,43.67300400000001,-79.426701,dpz82w7
11579,11579,Melita Crescent,"East, north and west",Lambertlodge Avenue (west intersection) and Lambertlodge Avenue (east intersection),"Each Thu., Apr. 1 to Nov. 30, inclusive",Lambertlodge Avenue (west intersection) , Lambertlodge Avenue (east intersection),43.67300400000001,-79.426701,43.67300400000001,-79.426701,43.67300400000001,-79.426701,dpz82w7
11580,11580,Nina Street,North,Bathurst Street and Hilton Avenue,Anytime,Bathurst Street , Hilton Avenue,43.68003299999999,-79.4158425,43.67978100000001,-79.416972,43.679907,-79.41640724999999,dpz82zd
11581,11581,Cork Avenue,North,Dufferin Street and a point 70 metres east,"10:00 a.m. to 4:00 p.m., Mon. to Fri.",Dufferin Street , a point 70 metres east,43.648690000000045,-79.38543999999996,43.713054,-79.45450199999998,43.68087200000002,-79.41997099999998,dpz82zb
11582,11582,Douglas Avenue,North,A point 56 metres east of the east limit of Bathurst Street and a point 50 metres east thereof,Anytime,A point 56 metres east of the east limit of Bathurst Street , a point 50 metres east thereof,43.648690000000045,-79.38543999999996,43.720857,-79.430121,43.68477350000002,-79.40778049999997,dpz8909
11583,11583,Glenborough Park Crescent,"East, North and West",A point 41 metres north of the Finch Avenue West (east intersection) and a point 60 metres north of Finch Avenue West (east intersection),"9:00 a.m. to 5:00 p.m., Mon. to Fri.",A point 41 metres north of the Finch Avenue West (east intersection) , a point 60 metres north of Finch Avenue West (east intersection),43.77568500000001,-79.4338605,43.77568500000001,-79.4338605,43.77568500000001,-79.4338605,dpz903n
11584,11584,Glenborough Park Crescent,East,Finch Avenue West (west intersection) and a point 60 metres north,Anytime,Finch Avenue West (west intersection) , a point 60 metres north,43.648690000000045,-79.38543999999996,43.77568500000001,-79.4338605,43.71218750000003,-79.40965024999997,dpz88vx
11585,11585,Hollywood Avenue,North,Wilfred Avenue and a point 173.5 metres west of Estelle Avenue,Anytime,Wilfred Avenue , a point 173.5 metres west of Estelle Avenue,43.770285,-79.39098449999999,43.769142,-79.396146,43.7697135,-79.39356525,dpz9125
11586,11586,Nelson Street,South,John Street and a point 17 metres east,8:00 a.m. to 6:00 p.m.,John Street , a point 17 metres east,43.648690000000045,-79.38543999999996,43.64847,-79.39054349999998,43.648580000000024,-79.38799174999997,dpz833z
11587,11587,Front Street East,North,Jarvis Street and a point 72 metres west,Anytime,Jarvis Street , a point 72 metres west,43.648690000000045,-79.38543999999996,43.649478000000016,-79.37148149999999,43.64908400000003,-79.37846074999997,dpz83dn
11588,11588,Dufferin Street,West,A point 31 metres north of Wallace Avenue and a point 5.5 metres further north,Anytime,A point 31 metres north of Wallace Avenue , a point 5.5 metres further north,43.648690000000045,-79.38543999999996,43.66384200000002,-79.437033,43.65626600000003,-79.41123649999997,dpz82gq
11589,11589,St. Clair Avenue West,North,A point 30.5 metres east of Tweedsmuir Avenue and a point 55 metres west of Spadina Road,Anytime,A point 30.5 metres east of Tweedsmuir Avenue , a point 55 metres west of Spadina Road,43.684695000000005,-79.411203,43.6842,-79.413462,43.684447500000005,-79.41233249999999,dpz88bt
11590,11590,Racine Road,South,Martin Grove Road and Kipling Avenue,Anytime,Martin Grove Road , Kipling Avenue,43.715898,-79.56871199999999,43.716663,-79.58241,43.716280499999996,-79.575561,dpz2tnq
11591,11591,Racine Road,North,Martin Grove Road and Taber Road,Anytime,Martin Grove Road , Taber Road,43.716635999999994,-79.5784815,43.716663,-79.58241,43.716649499999995,-79.58044575,dpz2tn7
11592,11592,Racine Road,North,A point 275 metres east of Taber Road and Kipling Avenue,Anytime,A point 275 metres east of Taber Road , Kipling Avenue,43.715898,-79.56871199999999,43.716636,-79.5784815,43.716267,-79.57359675,dpz2tq2
11593,11593,Etona Court,Both,Judson Street and the south end of Etona Court,Anytime,Judson Street , the south end of Etona Court,43.61354100000001,-79.50728699999999,43.61391900000002,-79.50743100000003,43.61373000000002,-79.50735900000001,dpz2ng8
11594,11594,Seneca Avenue,South,Avon Avenue and a point 49 metres west of Weston Road,Anytime,Avon Avenue , a point 49 metres west of Weston Road,43.680321,-79.475454,43.67988,-79.47766349999998,43.680100499999995,-79.47655874999998,dpz2rrw
11595,11595,Lippincott Street East,South,Weston Road and a point 54 metres east of Weston Road,Anytime,Weston Road , a point 54 metres east of Weston Road,43.695459,-79.5072915,43.695459,-79.50729150000002,43.695459,-79.50729150000001,dpz2wf8
11596,11596,Boylen Street,West,Pelmo Crescent and Ettrick Crescent,"7:00 a.m. to 7:00 p.m., Mon. to Fri.",Pelmo Crescent , Ettrick Crescent,43.71116399999999,-79.5080925,43.71034499999999,-79.508043,43.71075449999999,-79.50806775000001,dpz2wtr
11597,11597,Risa Boulevard,North,Topview Court and Locksley Avenue (north intersection),"8:00 a.m. to 4:00 p.m., Mon. to Fri.",Topview Court , Locksley Avenue (north intersection),43.705079999999995,-79.44975,43.70472000000001,-79.45146,43.7049,-79.450605,dpz88h1
11598,11598,Randolph Road,Both,Lea Avenue and Markham Avenue,"8:00 a.m. to 6:00 p.m., Mon. to Fri.",Lea Avenue , Markham Avenue,43.70746499999999,-79.3636425,43.70586300000001,-79.3630575,43.706664,-79.36335,dpz8dh9
11599,11599,Yewfield Crescent,Both,Farmcote Road (west intersection) and Farmcote Road (east intersection),"8:00 a.m. to 4:00 p.m., Mon. to Fri.",Farmcote Road (west intersection) , Farmcote Road (east intersection),43.74791999999999,-79.34553,43.74791999999999,-79.34553000000002,43.74791999999999,-79.34553000000001,dpz8fkn
11600,11600,Front Street East,South,A point 31 metres east of Scott Street and a point 67.1 metres east of Scott Street,Anytime,A point 31 metres east of Scott Street , a point 67.1 metres east of Scott Street,43.64744399999999,-79.3757835,43.64744399999999,-79.3757835,43.64744399999999,-79.3757835,dpz83cb
11601,11601,Wright Avenue,South,Parkside Drive and Roncesvalles Avenue,Anytime,Parkside Drive , Roncesvalles Avenue,43.645428,-79.4487015,43.64398800000001,-79.45586999999998,43.64470800000001,-79.45228574999999,dpz8212
11602,11602,Colborne Street,South,A point 31.5 metres east of Yonge Street and a point 15 metres further east,Anytime,A point 31.5 metres east of Yonge Street , a point 15 metres further east,43.648690000000045,-79.38543999999996,43.64844300000002,-79.3776015,43.64856650000003,-79.38152074999998,dpz839u
11603,11603,Wagstaff Drive,North,Greenwood Avenue and a point 122.5 metres west,Anytime,Greenwood Avenue , a point 122.5 metres west,43.648690000000045,-79.38543999999996,43.67391299999999,-79.32924449999999,43.66130150000002,-79.35734224999997,dpz86hm
11604,11604,Wagstaff Drive,North,A point 122.5 metres west of Greenwood Avenue and a point 50 metres further west,"12:01 a.m. to 4:59 p.m. and 9:01 p.m. to 12:00 a.m., Mon. to Fri.; 12:01 a.m. to 8:59 a.m. and 5:01 p.m. to 12:00 a.m., Sat. and Sun",A point 122.5 metres west of Greenwood Avenue , a point 50 metres further west,43.648690000000045,-79.38543999999996,43.67391299999999,-79.32924449999999,43.66130150000002,-79.35734224999997,dpz86hm
11605,11605,Wagstaff Drive,South,Greenwood Avenue and Ivy Avenue,Anytime,Greenwood Avenue , Ivy Avenue,43.6736835,-79.32915449999999,43.67391299999999,-79.32924449999999,43.67379825,-79.32919949999999,dpz86yd
11606,11606,Sammon Avenue,North,Bonnie Brae Crescent and a point 30 metres east,Anytime,Bonnie Brae Crescent , a point 30 metres east,43.648690000000045,-79.38543999999996,43.68767400000002,-79.330923,43.66818200000003,-79.35818149999997,dpz86jt
11607,11607,High Park Avenue,East,Bloor Street West and a point 51 metres north,Anytime,Bloor Street West , a point 51 metres north,43.67086673672601,-79.286189684733,43.65354600000001,-79.465284,43.662206368363016,-79.3757368423665,dpz83u2
11608,11608,High Park Avenue,West,Bloor Street West and a point 30.5 metres north,Anytime,Bloor Street West , a point 30.5 metres north,43.67086673672601,-79.286189684733,43.65354600000001,-79.465284,43.662206368363016,-79.3757368423665,dpz83u2
11609,11609,Williamson Road,North,A point 9 metres west of Wineva Avenue and Southwood Drive,Anytime,A point 9 metres west of Wineva Avenue , Southwood Drive,43.674183,-79.296201,43.674003000000006,-79.297011,43.674093,-79.296606,dpz87w9
11610,11610,Riverdale Avenue,South,Carlaw Avenue and a point 57.9 metres east,"4:00 p.m. to 6:00 p.m., Mon. to Fri., except public holidays",Carlaw Avenue , a point 57.9 metres east,43.652210000000025,-79.33819999999997,43.67069099999999,-79.3440225,43.66145050000001,-79.34111124999998,dpz86s3
11611,11611,Riverdale Avenue,South,A point 57.9 metres east of Carlaw Avenue and a point 35 metres west of Pape Avenue,8:30 a.m. to 6:00 p.m.,A point 57.9 metres east of Carlaw Avenue , a point 35 metres west of Pape Avenue,43.671212999999995,-79.341714,43.67069099999999,-79.3440225,43.67095199999999,-79.34286825,dpz86w0
11612,11612,Riverdale Avenue,South,Pape Avenue and a point 35 metres west,Anytime,Pape Avenue , a point 35 metres west,43.652210000000025,-79.33819999999997,43.671204,-79.341714,43.661707000000014,-79.33995699999998,dpz86s6
11613,11613,La Plante Avenue,East,Gerrard Street West and Hayter Street,Anytime,Gerrard Street West , Hayter Street,43.65902700000001,-79.385994,43.658289,-79.3856835,43.658658,-79.38583875,dpz83eb
11614,11614,Signet Drive,East,Steeles Avenue West and a point 110 metres south,Anytime,Steeles Avenue West , a point 110 metres south,43.648690000000045,-79.38543999999996,43.77094199999999,-79.5433635,43.70981600000002,-79.46440174999998,dpz2xtp
11615,11615,St. Andrews Boulevard,North,Islington Avenue and York Road,Anytime,Islington Avenue , York Road,43.70030999999999,-79.552926,43.701354,-79.54867349999998,43.70083199999999,-79.55079974999998,dpz2tg2
11616,11616,Mountview Avenue,East,A point 15 metres south of Glenlake Avenue and a point 62 metres further south,"9:30 a.m. to 11:30 a.m., 1:30 p.m. to 3:00 p.m., Mon. to Fri.",A point 15 metres south of Glenlake Avenue , a point 62 metres further south,43.648690000000045,-79.38543999999996,43.65812699999999,-79.46248499999999,43.65340850000002,-79.42396249999997,dpz82dv
11617,11617,Mountview Avenue,East,A point 107 metres south of Glenlake Avenue and a point 85 metres further south,"9:30 a.m. to 11:30 a.m., 1:30 p.m. to 3:00 p.m., Mon. to Fri.",A point 107 metres south of Glenlake Avenue , a point 85 metres further south,43.648690000000045,-79.38543999999996,43.65812699999999,-79.46248499999999,43.65340850000002,-79.42396249999997,dpz82dv
11618,11618,Mountview Avenue,East,A point 77 metres south of Glenlake Avenue and a point 30 metres further south,"8:00 a.m. to 6:00 p.m., Mon. to Fri.",A point 77 metres south of Glenlake Avenue , a point 30 metres further south,43.648690000000045,-79.38543999999996,43.65812699999999,-79.46248499999999,43.65340850000002,-79.42396249999997,dpz82dv
11619,11619,Regal Road,South,Dufferin Street and a point 15 metres east,Anytime,Dufferin Street , a point 15 metres east,43.648690000000045,-79.38543999999996,43.67397600000001,-79.4414025,43.66133300000003,-79.41342124999997,dpz82uk
11620,11620,Regal Road,South,A point 175 metres east of Dufferin Street and Oakwood Avenue,Anytime,A point 175 metres east of Dufferin Street , Oakwood Avenue,43.67515499999999,-79.43408099999999,43.67397600000001,-79.4414025,43.6745655,-79.43774174999999,dpz82qe
11621,11621,Regal Road,South,A point 15 metres east of Dufferin Street and a point 61 metres further east,"6:01 p.m. of one day to 6:59 a.m. of the next following day, inclusive",A point 15 metres east of Dufferin Street , a point 61 metres further east,43.648690000000045,-79.38543999999996,43.67397600000001,-79.4414025,43.66133300000003,-79.41342124999997,dpz82uk
11622,11622,Antler Street,North,Campbell Avenue and the east end of Antler Street,"Each Thu., Apr. 1 to Nov. 30, inclusive",Campbell Avenue , the east end of Antler Street,43.66425098942459,-79.44883126565205,43.66511100000001,-79.4496915,43.6646809947123,-79.44926138282602,dpz82hf
11623,11623,Antler Street,South,Campbell Avenue and the east end of Antler Street,"Anytime, except each Thu., Apr. 1 to Nov. 30, inclusive",Campbell Avenue , the east end of Antler Street,43.66425098942459,-79.44883126565205,43.66511100000001,-79.4496915,43.6646809947123,-79.44926138282602,dpz82hf
11624,11624,Antler Street,North,Franklin Avenue and the east end of Antler Street,Anytime,Franklin Avenue , the east end of Antler Street,43.66425098942459,-79.44883126565205,43.663302000000016,-79.453413,43.6637764947123,-79.45112213282601,dpz82h9
11625,11625,Antler Street,North,Perth Avenue and Campbell Avenue,"From the 1st day of each month to the 15th day of each month, Apr. 1 to Nov. 30, inclusive",Perth Avenue , Campbell Avenue,43.66511100000001,-79.4496915,43.66368900000001,-79.4516625,43.664400000000015,-79.450677,dpz82hc
11626,11626,Antler Street,South,Perth Avenue and Campbell Avenue,"From the 16th day of each month to the last day of each month, Apr. 1 to Nov. 30, inclusive",Perth Avenue , Campbell Avenue,43.66511100000001,-79.4496915,43.66368900000001,-79.4516625,43.664400000000015,-79.450677,dpz82hc
11627,11627,Antler Street,North,Perth Avenue and Campbell Avenue,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",Perth Avenue , Campbell Avenue,43.66511100000001,-79.4496915,43.66368900000001,-79.4516625,43.664400000000015,-79.450677,dpz82hc
11628,11628,Brock Avenue,East,Brock Crescent and Bloor Street West,Anytime,Brock Crescent , Bloor Street West,43.65917999999999,-79.438635,43.658478,-79.438923,43.658829,-79.43877900000001,dpz827f
11629,11629,Brock Avenue,West,Bloor Street West and Wallace Avenue,"Each Thu., Apr. 1 to Nov. 30, inclusive",Bloor Street West , Wallace Avenue,43.66314000000001,-79.44039899999999,43.65917999999999,-79.43863499999998,43.66116,-79.43951699999998,dpz82k3
11630,11630,Brock Avenue,East,Bloor Street West and Wallace Avenue,"Anytime, except each Thu., Apr. 1 to Nov. 30, inclusive",Bloor Street West , Wallace Avenue,43.66314000000001,-79.44039899999999,43.65917999999999,-79.43863499999998,43.66116,-79.43951699999998,dpz82k3
11631,11631,Edith Avenue,North,Edwin Avenue and Franklin Avenue,"Anytime, except each Thu., Apr. 1 to Nov. 30, inclusive",Edwin Avenue , Franklin Avenue,43.666092000000006,-79.4545515,43.66582199999999,-79.4558835,43.665957,-79.4552175,dpz2rvn
11632,11632,Edith Avenue,South,Edwin Avenue and Franklin Avenue,"Each Thu., Apr. 1 to Nov. 30, inclusive",Edwin Avenue , Franklin Avenue,43.666092000000006,-79.4545515,43.66582199999999,-79.4558835,43.665957,-79.4552175,dpz2rvn
11633,11633,Ernest Avenue,North,Perth Avenue and Symington Avenue,"From the 1st day of each month to the 15th day of each month, Apr. 1 to Nov. 30, inclusive",Perth Avenue , Symington Avenue,43.659738000000004,-79.4487555,43.65951300000002,-79.44994799999998,43.65962550000001,-79.44935174999999,dpz825f
11634,11634,Ernest Avenue,South,Perth Avenue and Symington Avenue,"From the 16th day of each month to the last day of each month, Apr. 1 to Nov. 30, inclusive",Perth Avenue , Symington Avenue,43.659738000000004,-79.4487555,43.65951300000002,-79.44994799999998,43.65962550000001,-79.44935174999999,dpz825f
11635,11635,Ernest Avenue,North,Perth Avenue and Symington Avenue,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",Perth Avenue , Symington Avenue,43.659738000000004,-79.4487555,43.65951300000002,-79.44994799999998,43.65962550000001,-79.44935174999999,dpz825f
11636,11636,Hugo Avenue,North,Franklin Avenue and Perth Avenue,"From the 1st day of each month to the 15th day of each month, Apr. 1 to Nov. 30, inclusive",Franklin Avenue , Perth Avenue,43.666326,-79.45275149999999,43.66595699999999,-79.454484,43.666141499999995,-79.45361774999999,dpz2rvp
11637,11637,Hugo Avenue,South,Franklin Avenue and Perth Avenue,"From the 16th day of each month to the last day of each month, Apr. 1 to Nov. 30, inclusive",Franklin Avenue , Perth Avenue,43.666326,-79.45275149999999,43.66595699999999,-79.454484,43.666141499999995,-79.45361774999999,dpz2rvp
11638,11638,Hugo Avenue,North,Franklin Avenue and Perth Avenue,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",Franklin Avenue , Perth Avenue,43.666326,-79.45275149999999,43.66595699999999,-79.454484,43.666141499999995,-79.45361774999999,dpz2rvp
11639,11639,Rusholme Park Crescent,West,College Street and the south end of Rusholme Park Crescent,"Anytime, except each Thu., Apr. 1 to Nov. 30, inclusive",College Street , the south end of Rusholme Park Crescent,43.676559000000005,-79.381503,43.652934,-79.42963499999998,43.66474650000001,-79.40556899999999,dpz83hf
11640,11640,Rusholme Park Crescent,North,Rusholme Road and the west end of Rusholme Park Crescent,"Each Thu., Apr. 1 to Nov. 30, inclusive",Rusholme Road , the west end of Rusholme Park Crescent,43.652060999999996,-79.427763,43.652060999999996,-79.427763,43.652060999999996,-79.427763,dpz82dd
11641,11641,Rusholme Park Crescent,South,Rusholme Road and the west end of Rusholme Park Crescent,"Anytime, except each Thu., Apr. 1 to Nov. 30, inclusive",Rusholme Road , the west end of Rusholme Park Crescent,43.652060999999996,-79.427763,43.652060999999996,-79.427763,43.652060999999996,-79.427763,dpz82dd
11642,11642,Rusholme Road,East,Heydon Park Road and College Street,Anytime,Heydon Park Road , College Street,43.653222,-79.428213,43.652502,-79.427934,43.652862,-79.4280735,dpz82df
11643,11643,Westmoreland Avenue,West,Shanly Street and Hallam Street,"Anytime, except each Thu., Apr. 1 to Nov. 30, inclusive",Shanly Street , Hallam Street,0.0,0.0,43.66404900000001,-79.43170049999998,21.832024500000006,-39.71585024999999,e5gu0nr
11644,11644,Westmoreland Avenue,East,Shanly Street and Hallam Street,"Each Thu., Apr. 1 to Nov. 30, inclusive",Shanly Street , Hallam Street,0.0,0.0,43.66404900000001,-79.43170049999998,21.832024500000006,-39.71585024999999,e5gu0nr
11645,11645,Bartlett Avenue,West,A point 15 metres north of Hallam Street and Dupont Street,"From the 1st day to the 15th day of each month, Apr. 1 to Nov. 30, inclusive",A point 15 metres north of Hallam Street , Dupont Street,0.0,0.0,,,0.0,0.0,7zzzzzz
11646,11646,Bartlett Avenue,East,Hallam Street and Dupont Street,"From the 16th day to the last day of each month, Apr. 1 to Nov. 30, inclusive",Hallam Street , Dupont Street,0.0,0.0,43.66637100000001,-79.435386,21.833185500000006,-39.717693,e5gu0nw
11647,11647,Bartlett Avenue,West,A point 15 metres north of Hallam Street and Dupont Street,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",A point 15 metres north of Hallam Street , Dupont Street,0.0,0.0,,,0.0,0.0,7zzzzzz
11648,11648,Highview Avenue (NY),West,Wilson Avenue and a point 158 metres south,Anytime,Wilson Avenue , a point 158 metres south,43.648690000000045,-79.38543999999996,43.72334100000002,-79.49679300000003,43.68601550000003,-79.44111649999999,dpz882b
11649,11649,Blandford Street,East,A point 75 metres north of Rogers Road and a point 5.5 metres further north,Anytime,A point 75 metres north of Rogers Road , a point 5.5 metres further north,43.648690000000045,-79.38543999999996,43.68690000000001,-79.439652,43.66779500000003,-79.41254599999998,dpz82vm
11650,11650,Fairlawn Avenue (NY),North,Bathurst Street and Barse Street,"8:00 a.m. to 6:00 p.m., Mon. to Fri.",Bathurst Street , Barse Street,43.725393,-79.429023,43.72500600000001,-79.431084,43.7251995,-79.4300535,dpz88xb
11651,11651,Lea Avenue,North,Randolph Road and a point 22 metres east,Anytime,R,olph Road ,43.705734553984655,-79.36364524087365,43.70573455398465,-79.36364524087365,43.705734553984655,-79.36364524087365,dpz8dh3
11652,11652,Lea Avenue,North,A point 28 metres east of Randolph Road and a point 49 metres east of Randolph Road,Anytime,A point 28 metres east of R,olph Road ,43.705734553984655,-79.36364524087365,43.648690000000045,-79.38543999999995,43.67721227699235,-79.3745426204368,dpz83z1
11653,11653,Cass Avenue,South,A point 105 metres east of Warden Avenue and a point 35 metres further east,Anytime,A point 105 metres east of Warden Avenue , a point 35 metres further east,43.648690000000045,-79.38543999999996,43.775937,-79.3065735,43.71231350000002,-79.34600674999999,dpz8dmw
11654,11654,Crescentwood Road,South,Queensgrove Road and Kildonan Drive,7:00 p.m. to 7:00 a.m.,Queensgrove Road , Kildonan Drive,43.686396,-79.2660825,43.68537900000001,-79.267824,43.68588750000001,-79.26695325,dpz8s0z
11655,11655,Crescentwood Road,North,Warden Avenue and White Birch Road,Anytime,Warden Avenue , White Birch Road,43.685100000000006,-79.2687735,43.684308000000016,-79.2694125,43.68470400000001,-79.269093,dpz8s0w
11656,11656,Great West Drive,West,Midwest Road and a point 30 metres north of Midwest Road,Anytime,Midwest Road , a point 30 metres north of Midwest Road,43.76531700000001,-79.272864,43.76531700000001,-79.272864,43.76531700000001,-79.272864,dpz8up5
11657,11657,Great West Drive,West,A point 30 metres north of Midwest Road and Ellesmere Service Road,"6:00 a.m. to 6:00 p.m., Mon. to Fri.",A point 30 metres north of Midwest Road , Ellesmere Service Road,43.76710800000001,-79.27372349999999,43.76531700000001,-79.272864,43.76621250000001,-79.27329375,dpz8up6
11658,11658,Great West Drive,East,Midwest Road and Ellesmere Service Road,Anytime,Midwest Road , Ellesmere Service Road,43.76710800000001,-79.27372349999999,43.76531700000001,-79.272864,43.76621250000001,-79.27329375,dpz8up6
11659,11659,Hedge End Road,South and east,A point 74 metres north of Sheppard Avenue East and a point 15 metres further north and east,Anytime (disabled excepted),A point 74 metres north of Sheppard Avenue East , a point 15 metres further north ,43.648690000000045,-79.38543999999996,43.807698000000016,-79.17388199999998,43.72819400000003,-79.27966099999998,dpz8gbq
11660,11660,Palmdale Drive,West and South,Warden Avenue and Sheppard Avenue East,Anytime,Warden Avenue , Sheppard Avenue East,43.777989000000005,-79.311195,43.775937,-79.3065735,43.776963,-79.30888425,dpz9533
11661,11661,Palmdale Drive,East and North,Sheppard Avenue East and a point 147 metres south and east of Sheppard Avenue East,Anytime,Sheppard Avenue East , a point 147 metres south ,43.648690000000045,-79.38543999999996,43.77798900000001,-79.311195,43.71333950000003,-79.34831749999998,dpz8dmu
11662,11662,Palmdale Drive,North,A point 147 metres south and east of Sheppard Avenue East and a point 55 metres further east,12:01 a.m. to 6:00 a.m.,A point 147 metres south , east of Sheppard Avenue East ,43.777989000000005,-79.311195,43.648690000000045,-79.38543999999995,43.713339500000025,-79.34831749999998,dpz8dmu
11663,11663,Palmdale Drive,North and East,A point 202 metres south and east of Sheppard Avenue East and a point 81metres further south and east,Anytime,A point 202 metres south , east of Sheppard Avenue East ,43.777989000000005,-79.311195,43.648690000000045,-79.38543999999995,43.713339500000025,-79.34831749999998,dpz8dmu
11664,11664,Palmdale Drive,East,A point 283 metres south and east of Sheppard Avenue East and a point 57 metres further south,12:01 a.m. to 6:00 a.m.,A point 283 metres south , east of Sheppard Avenue East ,43.777989000000005,-79.311195,43.648690000000045,-79.38543999999995,43.713339500000025,-79.34831749999998,dpz8dmu
11665,11665,Palmdale Drive,East,A point 340 metres south and east of Sheppard Avenue East and a point 17 metres further south,Anytime,A point 340 metres south , east of Sheppard Avenue East ,43.777989000000005,-79.311195,43.648690000000045,-79.38543999999995,43.713339500000025,-79.34831749999998,dpz8dmu
11666,11666,Palmdale Drive,East,A point 357 metres south and east of Sheppard Avenue East and a point 31 metres further south,12:01 a.m. to 6:00 a.m.,A point 357 metres south , east of Sheppard Avenue East ,43.777989000000005,-79.311195,43.648690000000045,-79.38543999999995,43.713339500000025,-79.34831749999998,dpz8dmu
11667,11667,Palmdale Drive,East and North,A point 388 metres south and east of Sheppard Avenue East and a point 91 metres further south and east,Anytime,A point 388 metres south , east of Sheppard Avenue East ,43.777989000000005,-79.311195,43.648690000000045,-79.38543999999995,43.713339500000025,-79.34831749999998,dpz8dmu
11668,11668,Palmdale Drive,North,A point 479 metres south and east of Sheppard Avenue East and a point 30 metres further east,12:01 a.m. to 6:00 a.m.,A point 479 metres south , east of Sheppard Avenue East ,43.777989000000005,-79.311195,43.648690000000045,-79.38543999999995,43.713339500000025,-79.34831749999998,dpz8dmu
11669,11669,Palmdale Drive,North,A point 509 metres south and east of Sheppard Avenue East and Warden Avenue,Anytime,A point 509 metres south , east of Sheppard Avenue East ,43.777989000000005,-79.311195,43.648690000000045,-79.38543999999995,43.713339500000025,-79.34831749999998,dpz8dmu
11670,11670,Red Fox Place,"North, South and centre island",A point 23 metres east of Mountain Lion Trail (east intersection) and a point 74 metres further east throughout the entire cul-de-sac,Anytime,A point 23 metres east of Mountain Lion Trail (east intersection) , a point 74 metres further east throughout the entire cul-de-sac,0.0,0.0,43.80768000000001,-79.1804385,21.903840000000006,-39.59021925,e5gue57
11671,11671,Snooker Street,South,Atlantic Avenue and Hanna Avenue,Anytime,Atlantic Avenue , Hanna Avenue,43.63967700000001,-79.42000949999999,43.639488,-79.421013,43.6395825,-79.42051125,dpz828r
11672,11672,Hendrick Avenue,East,St. Clair Avenue West and the south end of Hendrick Avenue,"Each Thu., Apr. 1 to Nov. 30, inclusive",St. Clair Avenue West , the south end of Hendrick Avenue,43.67942454015877,-79.43082282817674,43.68046500000001,-79.431264,43.67994477007939,-79.43104341408838,dpz82x8
11673,11673,Hendrick Avenue,West,St. Clair Avenue West and the south end of Hendrick Avenue,"Anytime, except each Thu., Apr. 1 to Nov. 30, inclusive",St. Clair Avenue West , the south end of Hendrick Avenue,43.67942454015877,-79.43082282817674,43.68046500000001,-79.431264,43.67994477007939,-79.43104341408838,dpz82x8
11674,11674,Hillcrest Drive,North,Christie Street and Turner Road,"Each Thu., Apr. 1 to Nov. 30, inclusive",Christie Street , Turner Road,0.0,0.0,43.67687399999999,-79.4235555,21.838436999999995,-39.71177775,e5gu0rd
