,highway,side,between,time,start_loc,end_loc,start_lat,start_lon,end_lat,end_lon,avg_lat,avg_lon,geohash
3751,Mountland Drive,Both,Brimorton Drive and a point 76 metres south,"8:00 a.m. to 9:00 a.m. and 3:00 p.m. to 4:00 p.m., Mon. to Fri., except public holidays, from Sept. 1 of one year to June 30 of the next following year, inclusive",Brimorton Drive , a point 76 metres south,43.773135954204825,-79.222819055995,43.77042826234588,-79.22446467349369,43.77042826234588,-79.22446467349369,dpz9j0n
3752,Dunloe Road,West,A point 20 metres north of Hawarden Crescent and Archer Road,"9:30 a.m. to 11:30 a.m. and 1:15 p.m. to 3:00 p.m., Mon. to Fri.",A point 20 metres north of Hawarden Crescent , Archer Road,43.69469400000001,-79.4132145,43.696494,-79.4139435,43.696494,-79.4139435,dpz88fs
3753,Phipps Street,South,Bay Street and a point 68.4 metres east,Anytime,Bay Street , a point 68.4 metres east,43.66499400000001,-79.387434,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3756,Toro Road,Both,Keele Street and Alexdon Road,7:00 a.m. to 9:00 a.m. and 4:00 p.m. to 6:00 p.m. Mon. to Fri.,Keele Street , Alexdon Road,43.75980899999999,-79.490034,43.760997,-79.4847825,43.760997,-79.4847825,dpz2zq2
3757,Yonge Street,East,Shaftesbury Avenue and a point 21 metres south of Balliol Street,"4:00 p.m. to 6:00 p.m. Mon. to Fri., except public holidays",Shaftesbury Avenue , a point 21 metres south of Balliol Street,43.68196800000001,-79.3915605,43.697358000000015,-79.3964025,43.697358000000015,-79.3964025,dpz896c
3758,Yonge Street,West,Woodlawn Avenue West and Chaplin Crescent,"7:00 a.m. to 9:00 a.m. Mon. to Fri., except public holidays",Woodlawn Avenue West , Chaplin Crescent,43.68393900000001,-79.39238399999999,43.698276,-79.396614,43.698276,-79.396614,dpz8971
3759,Bay Street,Both,Queens Quay West and a point 15 metres north,Anytime,Queens Quay West , a point 15 metres north,43.64116200000001,-79.3768905,43.671406114220744,-79.39020484129829,43.671406114220744,-79.39020484129829,dpz83qj
3761,Bay Street,West,A point 81 metres north of Queens Quay West and Lake Shore Boulevard West,Anytime,A point 81 metres north of Queens Quay West , Lake Shore Boulevard West,43.64116200000001,-79.3768905,43.64205299999999,-79.377462,43.64205299999999,-79.377462,dpz838z
3762,Lower Spadina Avenue,East,Queens Quay West and Harbour Street,Anytime,Queens Quay West , Harbour Street,43.637733,-79.391871,43.64163006402071,-79.3788584914366,43.64163006402071,-79.3788584914366,dpz838w
3763,Lower Spadina Avenue,West,A point 32.8 metres north of Queens Quay West and Harbour Street,Anytime,A point 32.8 metres north of Queens Quay West , Harbour Street,43.637733,-79.391871,43.64163006402071,-79.3788584914366,43.64163006402071,-79.3788584914366,dpz838w
3764,Lower Spadina Avenue,West,Queens Quay West and a point 14.6 metres north,Anytime,Queens Quay West , a point 14.6 metres north,43.637733,-79.391871,43.638592129694544,-79.3923963651884,43.638592129694544,-79.3923963651884,dpz832h
3765,Queens Quay West,North,A point 50.3 metres east of Lower Simcoe Street and a point 78.4 metres further east,Anytime,A point 50.3 metres east of Lower Simcoe Street , a point 78.4 metres further east,43.63959600000001,-79.3827945,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3766,Queens Quay West,North,A point 80.5 metres east of Rees Street and a point 74.2 metres further east,Anytime,A point 80.5 metres east of Rees Street , a point 74.2 metres further east,43.63892100000002,-79.386615,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3767,Queens Quay West,North,A point 85.5 metres east of Yo Yo Ma Lane and a point 294.1 metres east of Lower Spadina Avenue,Anytime,A point 85.5 metres east of Yo Yo Ma Lane , a point 294.1 metres east of Lower Spadina Avenue,43.63740899999999,-79.3943505,43.637733,-79.391871,43.637733,-79.391871,dpz832h
3768,Queens Quay West,North,A point 121.4 metres east of York Street and a point 136.4 metres east of Bay Street,Anytime,A point 121.4 metres east of York Street , a point 136.4 metres east of Bay Street,43.64006400000001,-79.38017549999999,43.64116200000001,-79.3768905,43.64116200000001,-79.3768905,dpz838x
3769,Queens Quay West,North,A point 163.8 metres east of Bay Street and Yonge Street,Anytime,A point 163.8 metres east of Bay Street , Yonge Street,43.64116200000001,-79.3768905,43.641936000000015,-79.374663,43.641936000000015,-79.374663,dpz83bc
3770,Queens Quay West,North,A point 170.3 metres east of Lower Simcoe Street and a point 107.1 metres east of York Street,Anytime,A point 170.3 metres east of Lower Simcoe Street , a point 107.1 metres east of York Street,43.63959600000001,-79.3827945,43.64006400000001,-79.38017549999999,43.64006400000001,-79.38017549999999,dpz838m
3771,Queens Quay West,North,A point 176.5 metres east of Rees Street and a point 19.9 metres further east,Anytime,A point 176.5 metres east of Rees Street , a point 19.9 metres further east,43.63892100000002,-79.386615,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3772,Queens Quay West,North,A point 211 metres east of Rees Street and a point 17.3 metres east of Lower Simcoe Street,Anytime,A point 211 metres east of Rees Street , a point 17.3 metres east of Lower Simcoe Street,43.63892100000002,-79.386615,43.63959600000001,-79.3827945,43.63959600000001,-79.3827945,dpz8387
3773,Queens Quay West,North,A point 317.8 metres east of Lower Spadina Avenue and a point 28.4 metres further east,Anytime,A point 317.8 metres east of Lower Spadina Avenue , a point 28.4 metres further east,43.637733,-79.391871,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3774,Queens Quay West,North,A point 404.4 metres east of Lower Spadina Avenue and a point 64.3 metres east of Rees Street,Anytime,A point 404.4 metres east of Lower Spadina Avenue , a point 64.3 metres east of Rees Street,43.637733,-79.391871,43.63892100000002,-79.386615,43.63892100000002,-79.386615,dpz8380
3775,Queens Quay West,North,Yo Yo Ma Lane and a point 67.3 metres east,Anytime,Yo Yo Ma Lane , a point 67.3 metres east,43.63740899999999,-79.3943505,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3776,Queens Quay West,South,A point 82 metres east of Eireann Quay and a point 17.7 metres east of Bay Street,Anytime,A point 82 metres east of Eireann Quay , a point 17.7 metres east of Bay Street,43.63564500000001,-79.398306,43.64116200000001,-79.3768905,43.64116200000001,-79.3768905,dpz838x
3777,Queens Quay West,South,A point 126.4 metres east of Bay Street and Yonge Street,Anytime,A point 126.4 metres east of Bay Street , Yonge Street,43.64116200000001,-79.3768905,43.641936000000015,-79.374663,43.641936000000015,-79.374663,dpz83bc
3778,Rees Street,East,A point 57.8 metres north of Queens Quay West and Harbour Street,Anytime,A point 57.8 metres north of Queens Quay West , Harbour Street,43.63892100000002,-79.386615,43.64163006402071,-79.3788584914366,43.64163006402071,-79.3788584914366,dpz838w
3779,Rees Street,East,Queens Quay West and a point 42.8 metres north,Anytime,Queens Quay West , a point 42.8 metres north,43.638930000000016,-79.3866105,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3780,Rees Street,West,Queens Quay West and Harbour Street,Anytime,Queens Quay West , Harbour Street,43.638930000000016,-79.3866105,43.64163006402071,-79.3788584914366,43.64163006402071,-79.3788584914366,dpz838w
3781,Yvonne Avenue,North,A point 42 metres east of Haymarket Road and a point 75 metres further east,7:30 a.m. to 5:00 p.m. Mon. to Fri.,A point 42 metres east of Haymarket Road , a point 75 metres further east,43.722954000000016,-79.51938299999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3782,Rangoon Road,East,Wellesworth Drive and a point 146.5 metres north,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",Wellesworth Drive , a point 146.5 metres north,43.66631699999999,-79.5789225,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3783,Rangoon Road,West,Wellesworth Drive and a point 30 metres north,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",Wellesworth Drive , a point 30 metres north,43.66631699999999,-79.5789225,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3784,Stilecroft Drive,North,A point 121 metres east of Sentinel Road (north intersection) and a point 147 metres further east,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",A point 121 metres east of Sentinel Road (north intersection) , a point 147 metres further east,43.750422000000015,-79.49418299999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3785,Stilecroft Drive,South,Sentinel Road (north intersection) and a point 147 metres east,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",Sentinel Road (north intersection) , a point 147 metres east,43.750422000000015,-79.49418299999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3786,Heddington Avenue,East,Eglinton Avenue West and Burnaby Boulevard,Anytime,Eglinton Avenue West , Burnaby Boulevard,43.70347799999999,-79.41384,43.704207,-79.41408299999999,43.704207,-79.41408299999999,dpz88uh
3787,Bridgman Avenue,Both,Bathurst Street and a point 15 metres east,Anytime,Bathurst Street , a point 15 metres east,43.6743,-79.414812,43.674851469373976,-79.41229664994691,43.674851469373976,-79.41229664994691,dpz82yv
3789,Kingston Road,South,Harewood Avenue and a point 36 metres west,Anytime,Harewood Avenue , a point 36 metres west,43.72264800000001,-79.23517199999999,44.20935496476993,-76.56435893104037,44.20935496476993,-76.56435893104037,drce98p
3799,Bonspiel Drive,Both,Military Trail and the southeast end of Bonspiel Drive,"Anytime from July 9, 2015 to August 14, 2015, inclusive",Military Trail , the southeast end of Bonspiel Drive,43.79027400000001,-79.198002,43.79278475477732,-79.1972743487248,43.79278475477732,-79.1972743487248,dpz9ju4
3800,Bridleholme Crescent (easterly north/south leg),Both,Chartway Boulevard and the north end of Bridleholme Crescent,"Anytime from July 9, 2015 to August 14, 2015, inclusive",Chartway Boulevard , the north end of Bridleholme Crescent,43.79175000000001,-79.1891325,43.792267500000015,-79.18744274999999,43.792267500000015,-79.18744274999999,dpz9nh1
3801,Bridleholme Crescent (westerly north/south leg),Both,Chartway Boulevard and the north end of Bridleholme Crescent,"Anytime from July 9, 2015 to August 14, 2015, inclusive",Chartway Boulevard , the north end of Bridleholme Crescent,43.79175000000001,-79.1891325,43.792267500000015,-79.18744274999999,43.792267500000015,-79.18744274999999,dpz9nh1
3802,Carlton Street,Both,Jarvis Street and Yonge Street,"5:00 a.m. to 11:00 p.m. from June 29, 2015 to August 18, 2015, inclusive",Jarvis Street , Yonge Street,43.66242,-79.3767015,43.66136700000001,-79.38311399999999,43.66136700000001,-79.38311399999999,dpz83s6
3803,Chartway Boulevard,Both,Conlins Road and the west end of Chartway Boulevard,"Anytime from July 9, 2015 to August 14, 2015, inclusive",Conlins Road , the west end of Chartway Boulevard,43.79295599999999,-79.18524000000001,43.79215044085992,-79.18746979990776,43.79215044085992,-79.18746979990776,dpz9nh1
3804,College Street,North,Yonge Street and St. George Street,"5:00 a.m. to 11:00 p.m. from June 29, 2015 to August 18, 2015, inclusive",Yonge Street , St. George Street,43.66135799999999,-79.38311399999999,43.65868499999999,-79.396002,43.65868499999999,-79.396002,dpz837c
3805,College Street,South,University Avenue and Yonge Street,"5:00 a.m. to 11:00 p.m. from June 29, 2015 to August 18, 2015, inclusive",University Avenue , Yonge Street,43.65987299999999,-79.390341,43.66135799999999,-79.38311399999999,43.66135799999999,-79.38311399999999,dpz83s6
3806,Ellesmere Road,Both,Mornelle Court and Conlins Road,"Anytime from June 29, 2015 to August 18, 2015, inclusive",Mornelle Court , Conlins Road,43.78484700000001,-79.19541,43.787844,-79.183233,43.787844,-79.183233,dpz9n5k
3807,Jarvis Street,Both,Front Street East and Carlton Street,"5:00 a.m. to 11:00 p.m. from June 29, 2015 to August 18, 2015, inclusive",Front Street East , Carlton Street,43.649478000000016,-79.3714815,43.66242,-79.3767015,43.66242,-79.3767015,dpz83sx
3808,Lower Jarvis Street,Both,Lake Shore Boulevard East and Front Street East,"5:00 a.m. to 11:00 p.m. from June 29, 2015 to August 18, 2015, inclusive",Lake Shore Boulevard East , Front Street East,43.645527000000016,-79.3698435,43.649469,-79.3714815,43.649469,-79.3714815,dpz83f5
3809,Military Trail,Both,Bonspiel Drive and Conlins Road,"Anytime from June 29, 2015 to August 18, 2015, inclusive",Bonspiel Drive , Conlins Road,43.79027400000001,-79.198002,43.78345200000001,-79.181604,43.78345200000001,-79.181604,dpz9n4t
3810,Morningside Avenue (SC),Both,Sheppard Avenue East and Ellesmere Road,"Anytime from June 29, 2015 to August 18, 2015, inclusive",Sheppard Avenue East , Ellesmere Road,43.801983,-79.1998335,43.785323999999996,-79.193331,43.785323999999996,-79.193331,dpz9jfv
3811,Murray Ross Parkway,Both,Shoreham Drive and Steeles Avenue West,"Anytime from June 29, 2015 to August 18, 2015, inclusive",Shoreham Drive , Steeles Avenue West,43.77188699999999,-79.5137625,43.77642300000001,-79.51711949999999,43.77642300000001,-79.51711949999999,dpz3n93
3812,Old Kingston Road,Both,Military Trail and Fairwood Crescent,"Anytime from August 3, 2015 to August 13, 2015, inclusive",Military Trail , Fairwood Crescent,43.781877,-79.172991,43.773911999999996,-79.1840205,43.773911999999996,-79.1840205,dpz9n0g
3813,St. George Street,East,College Street and Hoskin Avenue,"5:00 a.m. to 11:00 p.m. from June 29, 2015 to August 18, 2015, inclusive",College Street , Hoskin Avenue,43.65868499999999,-79.396002,43.664085,-79.398423,43.664085,-79.398423,dpz83hz
3819,Erskine Avenue,Both,A point 295 metres east of Yonge Street and a point 52 metres west of Redpath Avenue,Anytime,A point 295 metres east of Yonge Street , a point 52 metres west of Redpath Avenue,43.71109200000001,-79.3992825,43.712036999999995,-79.394445,43.712036999999995,-79.394445,dpz89md
3820,Claywood Road,East,Churchill Avenue and Horsham Avenue,8:30 a.m. to 9:30 a.m. and 3:00 p.m. to 4:00 p.m. Mon. to Fri.,Churchill Avenue , Horsham Avenue,43.770843,-79.4251755,43.77213900000001,-79.42572449999999,43.77213900000001,-79.42572449999999,dpz9087
3821,Antelope Drive,North,A point 15 metres west of Savanna Drive and Upper Rouge Trail,"8:00 a.m. to 9:00 a.m. and 3:00 p.m. to 4:00 p.m., Mon. to Fri. except public holidays from Sept. 1 of one year to Jun. 30 of the next following year, inclusive",A point 15 metres west of Savanna Drive , Upper Rouge Trail,43.80824700000001,-79.188255,43.808156999999994,-79.189551,43.808156999999994,-79.189551,dpz9jzp
3822,Upper Rouge Trail (north-south leg and east-west leg),East and South,A point 45 metres north of Antelope Drive and a point 141 metres further north and east,"8:00 a.m. to 9:00 a.m. and 3:00 p.m. to 4:00 p.m., Mon. to Fri. except public holidays from Sept. 1 of one year to Jun. 30 of the next following year, inclusive",A point 45 metres north of Antelope Drive , a point 141 metres further north ,43.808156999999994,-79.189551,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3823,Upper Rouge Trail (north-south leg ),East and South,Antelope Drive and a point 15 metres north,"8:00 a.m. to 9:00 a.m. and 3:00 p.m. to 4:00 p.m., Mon. to Fri. except public holidays from Sept. 1 of one year to Jun. 30 of the next following year, inclusive",Antelope Drive , a point 15 metres north,43.808156999999994,-79.189551,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3824,Roehampton Avenue,North,Yonge Street and a point 45 metres east,Anytime,Yonge Street , a point 45 metres east,43.707960000000014,-79.3985805,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3825,Roehampton Avenue,South,Yonge Street and a point 15 metres east,Anytime,Yonge Street , a point 15 metres east,43.707960000000014,-79.3985805,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3826,Mercer Street,Both,John Street and a point 53.6 metres west,Anytime,John Street , a point 53.6 metres west,43.64595000000001,-79.38948599999999,43.64565556322725,-79.39076767961126,43.64565556322725,-79.39076767961126,dpz833m
3828,Yonge Street,East,Crescent Road and Scrivener Square,"3:30 p.m. to 7:00 p.m., Mon. to Fri.",Crescent Road , Scrivener Square,43.67693700000001,-79.389513,43.680510000000005,-79.39098,43.680510000000005,-79.39098,dpz83rv
3829,Yonge Street,West,Crescent Road and Scrivener Square,"7:00 a.m. to 10:00 a.m., Mon. to Fri.",Crescent Road , Scrivener Square,43.67693700000001,-79.389513,43.680510000000005,-79.39098,43.680510000000005,-79.39098,dpz83rv
3830,Cherry Street,Both,Ship Channel Bridge and Lake Shore Boulevard East,"Anytime from June 29, 2015 to August 20, 2015, inclusive",Ship Channel Bridge , Lake Shore Boulevard East,43.6441995669621,-79.35154597786806,43.64837099999999,-79.3552725,43.64837099999999,-79.3552725,dpz861z
3831,Commissioners Street,Both,Cherry Street and Munitions Road,"Anytime from June 29, 2015 to August 20, 2015, inclusive",Cherry Street , Munitions Road,43.645284,-79.35246,43.64627400000001,-79.3502055,43.64627400000001,-79.3502055,dpz863d
3832,Military Trail,Both,Neilson Road and Conlins Road,"Anytime from June 29, 2015 to August 18, 2015, inclusive",Neilson Road , Conlins Road,43.78799699999999,-79.2083025,43.78345200000001,-79.181604,43.78345200000001,-79.181604,dpz9n4t
3835,Deloraine Avenue (NY),North,Avenue Road and a point 32 metres west,Anytime,Avenue Road , a point 32 metres west,43.730874,-79.4190735,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3839,Walton Street,North,Bay Street and a point 9 metres west,Anytime,Bay Street , a point 9 metres west,43.65803699999999,-79.3846935,43.648212175915475,-79.3689362321504,43.648212175915475,-79.3689362321504,dpz83cv
3840,Walton Street,South,Elizabeth Street and Bay Street,Anytime,Elizabeth Street , Bay Street,43.657740000000004,-79.386201,43.65803699999999,-79.3846935,43.65803699999999,-79.3846935,dpz83e9
3841,Campbell Avenue,East,Antler Street and Dupont Street,"4:00 p.m. to 6:00 p.m., Mon. to Fri. except public holidays",Antler Street , Dupont Street,43.66511100000001,-79.4496915,43.66597499999999,-79.4500425,43.66597499999999,-79.4500425,dpz82j4
3842,Heath Street West,North,Tichester Road and Lower Village Gate,"7:00 a.m. to 10:00 a.m. and 3:30 p.m. to 6:30 p.m., Mon. to Fri.",Tichester Road , Lower Village Gate,43.68609511192916,-79.41571121585125,43.68628800000001,-79.4144745,43.68628800000001,-79.4144745,dpz88bu
3843,Heath Street West,South,Tweedsmuir Avenue and a point 65.3 metres west,"7:00 a.m. to 10:00 a.m. and 3:30 p.m. to 6:30 p.m., Mon. to Fri.",Tweedsmuir Avenue , a point 65.3 metres west,43.68631499999999,-79.41426299999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3844,Tichester Road,North,Lonsmount Drive and Heath Street West,"7:00 a.m. to 10:00 a.m. and 3:30 p.m. to 6:30 p.m., Mon. to Fri.",Lonsmount Drive , Heath Street West,43.68576599999999,-79.41740399999999,43.68609511192916,-79.41571121585125,43.68609511192916,-79.41571121585125,dpz88bg
3845,Cheston Road,West,Belsize Drive and a point 50 metres north,"1:15 p.m. to 3:00 p.m. and 4:00 p.m. of one day to 11:15 a.m. of the next following day, Mon. to Fri.; Anytime Sat. and Sun.",Belsize Drive , a point 50 metres north,43.704639000000014,-79.37720999999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3846,Elizabeth Street (TO),East,Elm Street and a point 9 metres north,Anytime,Elm Street , a point 9 metres north,43.65696600000001,-79.38587249999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3847,Elizabeth Street (TO),East,Walton Street and a point 9 metres south,Anytime,Walton Street , a point 9 metres south,43.657740000000004,-79.386201,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3849,Royal York Road,Both,Royal York Court and Ashley Road,Anytime,Royal York Court , Ashley Road,43.660332000000004,-79.517151,43.663185,-79.51840200000001,43.663185,-79.51840200000001,dpz2qs8
3850,Adelaide Street East,South,Parliament Street and Power Street,"4:00 p.m. to 6:00 p.m. Mon. to Fri., except public holidays",Parliament Street , Power Street,43.653555000000004,-79.363584,43.654067999999995,-79.3627335,43.654067999999995,-79.3627335,dpz864c
3851,Adelaide Street West,South,A point 73.5 metres east of Bay Street and a point 47 metres further east,"7:00 a.m. to 10:00 a.m. and 3:00 p.m. to 7:00 p.m. Mon. to Fri., except public holidays",A point 73.5 metres east of Bay Street , a point 47 metres further east,43.64990999999999,-79.3807425,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3852,Adelaide Street West,South,A point 64 metres east of York Street and a point 45 metres further east,"7:00 a.m. to 10:00 a.m. and 3:00 p.m. to 7:00 p.m. Mon. to Fri., except public holidays",A point 64 metres east of York Street , a point 45 metres further east,43.649181,-79.384095,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3853,Adelaide Street West,South,A point 109 metres east of York Street and a point 73.5 metres east of Bay Street,Anytime,A point 109 metres east of York Street , a point 73.5 metres east of Bay Street,43.649181,-79.384095,43.64990999999999,-79.3807425,43.64990999999999,-79.3807425,dpz83dh
3854,Adelaide Street West,South,Simcoe Street and a point 64 metres east of York Street,Anytime,Simcoe Street , a point 64 metres east of York Street,43.64865,-79.386633,43.649181,-79.384095,43.649181,-79.384095,dpz83d4
3855,Richmond Street East,North,A point 4 metres west of Parliament Street and Power Street,"7:00 a.m. to 9:00 a.m. Mon. to Fri., except public holidays",A point 4 metres west of Parliament Street , Power Street,43.65450900000001,-79.3640025,43.654751999999995,-79.36301250000001,43.654751999999995,-79.36301250000001,dpz8651
3857,Richmond Street East,South,Jarvis Street and Parliament Street,"7:00 a.m. to 9:00 a.m. and 3:30 p.m. to 6:30 p.m. Mon. to Fri., except public holidays",Jarvis Street , Parliament Street,43.653033,-79.372953,43.654509000000004,-79.3640025,43.654509000000004,-79.3640025,dpz8650
3858,Richmond Street East,South,Parliament Street and Power Street,"7:00 a.m. to 9:00 a.m. Mon. to Fri., except public holidays",Parliament Street , Power Street,43.654509000000004,-79.3640025,43.654751999999995,-79.36301250000001,43.654751999999995,-79.36301250000001,dpz8651
3859,Richmond Street East,South,Yonge Street and Jarvis Street,"7:30 a.m. to 9:30 a.m. and 3:30 p.m. to 6:30 p.m. Mon. to Fri., except public holidays",Yonge Street , Jarvis Street,43.651692,-79.3789515,43.653033,-79.372953,43.653033,-79.372953,dpz83ff
3860,Richmond Street East,South,Yonge Street and a point 27.6 metres east,Anytime,Yonge Street , a point 27.6 metres east,43.651692,-79.3789515,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3861,Richmond Street West,North,A point 39 metres west of Peter Street and York Street,Anytime,A point 39 metres west of Peter Street , York Street,43.648425,-79.3932705,43.65042299999999,-79.3846035,43.65042299999999,-79.3846035,dpz83d3
3862,Richmond Street West,North,A point 40 metres east of Spadina Avenue and a point 39 metres west of Peter Street,"7:30 a.m. to 9:30 a.m. and 3:30 p.m. to 6:30 p.m., Mon. to Fri., except public holidays",A point 40 metres east of Spadina Avenue , a point 39 metres west of Peter Street,43.647858000000014,-79.3961235,43.648425,-79.3932705,43.648425,-79.3932705,dpz833g
3863,Richmond Street West,North,Bathurst Street and a point 40 metres east of Spadina Avenue,Anytime,Bathurst Street , a point 40 metres east of Spadina Avenue,43.646472,-79.4037105,43.647858000000014,-79.3961235,43.647858000000014,-79.3961235,dpz833c
3864,Richmond Street West,South,Spadina Avenue and Peter Street,Anytime,Spadina Avenue , Peter Street,43.647858000000014,-79.396128,43.648425,-79.3932705,43.648425,-79.3932705,dpz833g
3865,Simcoe Street,East,A point 80 metres north of Wellington Street West and Queen Street West,Anytime,A point 80 metres north of Wellington Street West , Queen Street West,43.64604,-79.385544,43.650621,-79.3874835,43.650621,-79.3874835,dpz836r
3866,Simcoe Street,East,Wellington Street West and a point 60 metres north,Anytime,Wellington Street West , a point 60 metres north,43.64604,-79.385544,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3867,York Street,East,A point 30.5 metres south of Richmond Street West and a point 23 metres north of Richmond Street West,Anytime,A point 30.5 metres south of Richmond Street West , a point 23 metres north of Richmond Street West,43.65042299999999,-79.3846035,43.65042299999999,-79.3846035,43.65042299999999,-79.3846035,dpz83d3
3868,York Street,East,Queen Street West and a point 37.5 metres south,Anytime,Queen Street West , a point 37.5 metres south,43.651188000000005,-79.3849005,43.69180000000006,-79.32702999999998,43.69180000000006,-79.32702999999998,dpz8dcg
3869,York Street,West,A point 30.5 metres south of Richmond Street West and Queen Street West,Anytime,A point 30.5 metres south of Richmond Street West , Queen Street West,43.65042299999999,-79.3846035,43.651188000000005,-79.3849005,43.651188000000005,-79.3849005,dpz83d3
3870,Orchard View Boulevard,North,Duplex Avenue and a point 15 metres east,Anytime,Duplex Avenue , a point 15 metres east,43.70774399999999,-79.40082149999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3871,Orchard View Boulevard,North,Yonge Street and a point 62 metres west,Anytime,Yonge Street , a point 62 metres west,43.70822146718901,-79.39864136679725,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3872,Santamonica Boulevard,East,A point 76 metres south of Newlands Avenue (east intersection) and a point 29 metres further south and west,Anytime,A point 76 metres south of Newl,s Avenue (east intersection) ,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3873,Santamonica Boulevard,North,A point 97 metres south and west of Newlands Avenue (east intersection) and a point 126 metres further west,"8:00 a.m. to 4:00 p.m., Mon. to Fri., except public holidays, from Sept. 1 of one year to June 30 of the next following year, inclusive",A point 97 metres south , west of Newl,43.648690000000045,-79.38543999999996,43.708840696762245,-79.27598479743983,43.708840696762245,-79.27598479743983,dpz8shb
3874,Santamonica Boulevard,West,A point 17 metres south of Newlands Avenue (east intersection) and a point 55 metres further south,"8:00 a.m. to 4:00 p.m., Mon. to Fri., except public holidays, from Sept. 1 of one year to June 30 of the next following year, inclusive",A point 17 metres south of Newl,s Avenue (east intersection) ,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3875,Santamonica Boulevard,West,A point 72 metres south of Newlands Avenue (east intersection) and a point 25 metres further south and west,Anytime,A point 72 metres south of Newl,s Avenue (east intersection) ,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3876,Adanac Drive,North,A point 84 metres east of Bellamy Road South and a point 22 metres further east,Anytime,A point 84 metres east of Bellamy Road South , a point 22 metres further east,43.739954999999995,-79.2279135,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3877,Adanac Drive,North,A point 106 metres east of Bellamy Road South and a point 46 metres further east,"8:00 a.m. to 6:00 p.m., Mon. to Fri., except public holidays, from Sept. 1 of one year to June 30 of the next following year, inclusive",A point 106 metres east of Bellamy Road South , a point 46 metres further east,43.739954999999995,-79.2279135,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3878,Yonge Street,East,Queen Street East and a point 70 metres north,"3:30 p.m. to 6:30 p.m., Mon. to Fri., except public holidays",Queen Street East , a point 70 metres north,43.652439000000015,-79.379262,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3879,Yonge Street,East,A point 70 metres north of Queen Street East and a point 80 metres further north,Anytime,A point 70 metres north of Queen Street East , a point 80 metres further north,43.652439000000015,-79.379262,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
3880,Carlton Street,South,A point 178 metres east of Jarvis Street and Parliament Street,"3:00 p.m. to 7:00 p.m., Mon. to Fri., except public holidays",A point 178 metres east of Jarvis Street , Parliament Street,43.66242,-79.3767015,43.664454000000006,-79.36805249999999,43.664454000000006,-79.36805249999999,dpz83uv
