,address,capacity,carpark_type,id,is_ttc,lat,lng,max_height,payment_methods,payment_options,rate_details,rate_half_hour,geohash
170,2001 Lakeshore Blvd. West (Parks),185.0,surface,206,False,43.634103,-79.469036,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (6am - 11:59pm)', 'rate': '$7.00'}]}]}",0.75,dpz2pxk
171,2001 Lakeshore Blvd. West (Parks),187.0,surface,207,False,43.637123,-79.462266,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (6am - 11:59pm)', 'rate': '$7.00'}]}]}",0.75,dpz2pzc
172,1575 Lakeshore Blvd. W. (Parks),82.0,surface,208,False,43.637473,-79.451301,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (6am - 11:59pm)', 'rate': '$7.00'}]}]}",0.75,dpz80pc
173,1095 Lakeshore Blvd. W. (Parks),120.0,surface,210,False,43.632829,-79.438124,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (6am - 11:59pm)', 'rate': '$7.00'}]}]}",0.75,dpz80r4
174,2235 Lakeshore Blvd West (Parks),228.0,surface,522,False,43.62247,-79.476707,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (9am - 8pm)', 'rate': '$7.00'}]}]}",0.75,dpz2pmn
175,2235 Lakeshore Blvd West (Parks),80.0,surface,523,False,43.620031,-79.480698,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday ', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (9am - 8pm)', 'rate': '$7.00'}]}]}",0.75,dpz2pkg
176,2235 Lakeshore Blvd West (Parks),144.0,surface,524,False,43.619642,-79.479722,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (9am - 8pm)', 'rate': '$7.00'}]}]}",0.75,dpz2pks
177,2235 Lakeshore Blvd West (Parks),28.0,surface,525,False,43.616982,-79.477247,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sundat/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (9am - 8pm)', 'rate': '$7.00'}]}]}",0.75,dpz2pkn
178,2235 Lakeshore Blvd West (Parks),22.0,surface,526,False,43.61478,-79.478059,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (9am - 8pm)', 'rate': '$7.00'}]}]}",0.75,dpz2p7v
179,2235 Lakeshore Blvd West (Parks),10.0,surface,527,False,43.613359,-79.479926,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (9am - 8pm)', 'rate': '$7.00'}]}]}",0.75,dpz2p7s
180,1 Brimley Road (Bluffer's Park),232.0,surface,702,False,43.70664,-79.235437,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (9am - 8pm)', 'rate': '$7.00'}]}]}",0.75,dpz8suw
181,1 Brimley Road (Bluffer's Park),128.0,surface,703,False,43.707446,-79.234632,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (9am - 8pm)', 'rate': '$7.00'}]}]}",0.75,dpz8sux
182,1 Brimley Road (Bluffer's Park),168.0,surface,705,False,43.712603,-79.230051,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': ['FREE PARKING BEFORE 5pm'], 'rates': [{'when': 'Night Maximum (5pm - 9pm)', 'rate': '$3.00'}]}, {'title': 'Saturday/Sunday/Holidays', 'notes': [], 'rates': [{'when': 'Maximum (9am - 8pm)', 'rate': '$7.00'}]}]}",0.75,dpz8tjd
183,9 Madison Ave.,38.0,surface,238,False,43.667558,-79.4028,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sundays & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$10.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$6.00'}]}]}",1.50,dpz83jk
184,333 Eglinton Avenue West,25.0,surface,239,False,43.704072,-79.409362,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$18.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$5.00'}]}]}",1.50,dpz88up
185,700 St. Clair Ave,18.0,surface,240,False,43.681847,-79.426539,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$7.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$4.00'}]}]}",1.00,dpz8885
186,2053 Dufferin Street,23.0,surface,670,False,43.6866,-79.446383,2.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$6.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$3.00'}]}]}",1.00,dpz880u
187,1940 Lawrence Avenue East,25.0,surface,709,False,43.744476,-79.299188,2.06,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum (Any 24 hr Period)', 'rate': '$5.00'}]}]}",1.00,dpz8ge2
188,341 Oakwood Avenue,22.0,surface,659,False,43.686479,-79.43819,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (9am - 9pm)', 'rate': 'NO MAXIMUM'}, {'when': 'Night Maximum (9pm - 9am)', 'rate': '$3.00'}]}]}",0.75,dpz882f
189,9 Bonar Place,34.0,surface,241,False,43.652822,-79.433341,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum (Any 24 hr Period)', 'rate': '$5.00'}]}]}",1.00,dpz826y
190,1439 Danforth Avenue,20.0,surface,244,False,43.682646,-79.326321,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$6.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$3.00'}]}]}",1.00,dpz8dbh
191,TTC Commuter Lot - Kipling North Lot - 120 Subway Cres,564.0,surface,800,True,43.635485,-79.539084,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$5.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz2np9
192,TTC Commuter Lot - Kipling South Lot - 400 Munster Avenue,829.0,surface,801,True,43.636572,-79.534117,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$5.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz2npv
193,TTC Commuter Lot - Islington Main Lot - 3330 Bloor Street West,534.0,surface,802,True,43.644181,-79.526188,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$5.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holiday', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz2q34
194,TTC Commuter Lot - Islington Cordova Lot - 70 Cordova Avenue,473.0,surface,803,True,43.646852,-79.525255,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 2am)', 'rate': '$4.00'}]}]}",0,dpz2q3e
195,TTC Commuter Lot - Islington Lomond Lot - 20 Lomond Drive,283.0,surface,804,True,43.646774,-79.522862,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$7.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$4.00'}]}]}",0,dpz2q3t
196,TTC Commuter Lot - Keele Lot - 400 Indian Road,187.0,surface,805,True,43.655818,-79.457159,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday & Holidays', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 2am)', 'rate': '$4.00'}]}]}",0,dpz2rgm
197,TTC Commuter Lot - Wilson West Lot - 75 Billy Bishop Way,610.0,surface,809,True,43.732166,-79.451687,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$3.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8b11
198,TTC Commuter Lot - Wilson South Lot - 30 Tippett Road,645.0,surface,810,True,43.733662,-79.447117,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$3.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8b1k
199,TTC Commuter Lot - Wilson Main Lot - 50 Wilson Heights Blvd,885.0,surface,811,True,43.736244,-79.449177,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$4.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8b1f
200,TTC Commuter Lot - York Mills Lot - 4050 Yonge Street,263.0,surface,812,True,43.744638,-79.407098,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 2am)', 'rate': '$7.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$4.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 2am)', 'rate': '$4.00'}]}]}",0,dpz8c53
201,TTC Commuter Lot - Finch West Lot - 18 Hendon Ave,1552.0,surface,813,True,43.782032,-79.416368,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$5.00'}, {'when': 'Flat Rate (3pm -2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz90f6
202,TTC Commuter Lot - Finch East Lot - 814 Willowdale Ave,1675.0,surface,814,True,43.782319,-79.415907,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$5.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz90f7
203,TTC Commuter Lot - Leslie Lot - 2760 Old Leslie Street,102.0,surface,815,True,43.770058,-79.367484,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': ['$2.00 Each HOUR'], 'rates': [{'when': 'Maximum (5am - 2am)', 'rate': '$5.00'}]}]}",0,dpz91bn
204,TTC Commuter Lot - Ellesmere Lot - Near 1050 Ellesmere Ave,68.0,surface,817,True,43.766793,-79.276394,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$3.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8up8
205,TTC Commuter Lot - Lawrence East Lot - Near 2450 Lawrence Ave East,90.0,surface,818,True,43.750477,-79.270269,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$3.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8uht
206,TTC Commuter Lot - Kennedy North Lot - Near 2445 Eglinton Avenue East,112.0,surface,819,True,43.732924,-79.264042,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$5.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8u33
207,TTC Commuter Lot - Kennedy East Lot - Near 2467 Eglinton Ave East,151.0,surface,820,True,43.733062,-79.262282,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$4.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8u36
208,TTC Commuter Lot - Kennedy South Lot -155 Transway Cres,673.0,surface,821,True,43.731844,-79.263471,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$5.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8u34
209,TTC Commuter Lot - Warden North Lot - 705 Warden Ave,920.0,surface,822,True,43.715522,-79.28131,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$4.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8eyj
210,TTC Commuter Lot - Warden South Lot - 701 Warden Ave,151.0,surface,823,True,43.710032,-79.27979,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$4.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8evn
211,TTC Commuter Lot - Victoria Main Lot - 777 Victoria Park Avenue,173.0,surface,824,True,43.693563,-79.289052,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$4.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays ', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8edp
212,TTC Commuter Lot - Don Mills Lot - 1800 Sheppard Ave East,366.0,surface,816,True,43.775815,-79.346707,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['MALL PARKING AFTER 9:30AM'], 'periods': [{'title': 'Monday - Friday & Holidays', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 9:30am)', 'rate': '$6.00'}]}]}",0,dpz943j
213,TTC Commuter Lot - Subway Crescent Lot - 95 Subway Cres,72.0,surface,825,True,43.634292,-79.538184,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$5.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz2np6
214,TTC Commuter Lot - Kennedy North Service Road - 2450 Eglinton Ave East,199.0,surface,826,True,43.734117,-79.263977,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$5.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8u39
215,TTC Commuter Lot - Downsview Lot - 415 William R Allen Rd,632.0,surface,827,True,43.747011,-79.459006,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay at Entrance Lane Stations'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$4.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz2zgg
216,130 Elizabeth Street - Toronto Coach Terminal,27.0,surface,263,False,43.655501,-79.386022,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': 'NO MAXIMUM'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': 'NO MAXIMUM'}]}]}",3.00,dpz83e0
217,TTC Commuter Lot - Transit Road Lot - 25 Transit Rd,72.0,surface,829,True,43.733843,-79.452436,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 3pm)', 'rate': '$4.00'}, {'when': 'Flat Rate (3pm - 2am)', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': '(5am - 3pm)', 'rate': 'FREE'}, {'when': '(3pm - 2am)', 'rate': 'FREE'}]}]}",0,dpz8b18
